"source","target","value","color","width"
"RECIEN NACIDO A TERMINO","RECIEN NACIDO",13,"#8080006E",0.432411982084314
"TOS","NEUMONIA",51,"#808000A1",0.631758955064804
"TOS","CONTROL DE SALUD",88,"#808000B5",0.711316999035345
"TOS","FARINGITIS AGUDA",17,"#80800078",0.471535942793228
"TOS","GRIPE",13,"#8080006E",0.432411982084314
"TOS","IRRITACION OCULAR",64,"#808000AA",0.664873302205053
"TOS","VARICELA",22,"#80800082",0.509138067737381
"TOS","CONTROL POR OFTALMOLOGIA",13,"#8080006E",0.432411982084314
"TOS","CONJUNTIVITIS",63,"#808000A9",0.662576541812156
"TOS","FARINGITIS",103,"#808000BB",0.73427127366575
"TOS","LUMBALGIA",17,"#80800078",0.471535942793228
"TOS","COLICO ABDOMINAL",12,"#8080006B",0.420738451880701
"TOS","CONGESTION NASAL",21,"#80800080",0.50235352954058
"TOS","REACCION ALERGICA",17,"#80800078",0.471535942793228
"TOS","DIFICULTAD RESPIRATORIA",21,"#80800080",0.50235352954058
"TOS","ALERGIA",15,"#80800074",0.453281990970259
"TOS","ESTADO POSOPERATORIO",11,"#80800068",0.408048602088398
"TOS","HERPANGINA",12,"#8080006B",0.420738451880701
"TOS","RINORREA",13,"#8080006E",0.432411982084314
"TOS","LARINGITIS",92,"#808000B7",0.717799900576993
"TOS","TRAUMATISMO FACIAL",12,"#8080006B",0.420738451880701
"TOS","CUADRO GRIPAL",14,"#80800071",0.443219982917986
"TOS","GASTROENTERITIS",56,"#808000A5",0.64539891421595
"TOS","ODINOFAGIA",24,"#80800085",0.521827917529683
"TOS","BRONQUITIS AGUDA",12,"#8080006B",0.420738451880701
"TOS","RECIEN NACIDO",13,"#8080006E",0.432411982084314
"TOS","TOS PRODUCTIVA",12,"#8080006B",0.420738451880701
"TOS","TOS CON FIEBRE",63,"#808000A9",0.662576541812156
"TOS","CATARRO BRONQUIAL",16,"#80800076",0.462694370907089
"TOS","VIROSIS RESPIRATORIA ALTA",17,"#80800078",0.471535942793228
"TOS","BRONQUITIS",18,"#8080007A",0.479871998503295
"TOS","DIARREA Y VOMITOS",18,"#8080007A",0.479871998503295
"TOS","URTICARIA",11,"#80800068",0.408048602088398
"TOS","BRONQUIOLITIS",58,"#808000A6",0.6505166768905
"TOS","TOS SECA",41,"#80800099",0.599928577644636
"TOS","EVALUACION AUDIOLOGICA",27,"#80800089",0.539005545125889
"TOS","NEUMONITIS",22,"#80800082",0.509138067737381
"TOS","OTITIS",22,"#80800082",0.509138067737381
"TOS","EVALUACION INICIAL DEL PACIENTE",13,"#8080006E",0.432411982084314
"TOS","VOMITOS Y FIEBRE",14,"#80800071",0.443219982917986
"TOS","BRONCOESPASMO LEVE",23,"#80800083",0.515620969279029
"TOS","OTITIS MEDIA AGUDA IZQUIERDA",11,"#80800068",0.408048602088398
"TOS","RESFRIO",41,"#80800099",0.599928577644636
"TOS","LARINGITIS AGUDA",14,"#80800071",0.443219982917986
"TOS","LLANTO",20,"#8080007E",0.495237909996648
"TOS","FISIOTERAPIA RESPIRATORIA",18,"#8080007A",0.479871998503295
"TOS","CONTROL POR SALUD MENTAL PEDIATRICA",13,"#8080006E",0.432411982084314
"TOS","ESTRE—IMIENTO",17,"#80800078",0.471535942793228
"TOS","BRONQUIOLITIS AGUDA",13,"#8080006E",0.432411982084314
"NEUMONIA","CONTROL DE SALUD",29,"#8080008C",0.549427211241517
"NEUMONIA","DIFICULTAD RESPIRATORIA",20,"#8080007E",0.495237909996648
"NEUMONIA","LARINGITIS",12,"#8080006B",0.420738451880701
"NEUMONIA","INSUFICIENCIA CARDIACA CONGESTIVA",11,"#80800068",0.408048602088398
"NEUMONIA","GASTROENTERITIS",13,"#8080006E",0.432411982084314
"NEUMONIA","NEUMONIA ADQUIRIDA EN LA COMUNIDAD",13,"#8080006E",0.432411982084314
"NEUMONIA","TOS CON FIEBRE",11,"#80800068",0.408048602088398
"NEUMONIA","BRONQUIOLITIS",11,"#80800068",0.408048602088398
"NEUMONIA","REHABILITACION KINESICA",19,"#8080007C",0.487757230760782
"NEUMONIA","FISIOTERAPIA RESPIRATORIA",20,"#8080007E",0.495237909996648
"NEUMONIA","APOYO NUTRICIONAL",11,"#80800068",0.408048602088398
"NEUMONIA","HIPOGAMMAGLOBULINEMIA",14,"#80800071",0.443219982917986
"SANGRADO VAGINAL","CONTROL DE SALUD",19,"#8080007C",0.487757230760782
"SANGRADO VAGINAL","CONTROL POR OBSTETRICIA",11,"#80800068",0.408048602088398
"SANGRADO VAGINAL","METRORRAGIA",17,"#80800078",0.471535942793228
"SANGRADO VAGINAL","PUERPERIO",17,"#80800078",0.471535942793228
"CONTROL DE SALUD","FARINGITIS AGUDA",11,"#80800068",0.408048602088398
"CONTROL DE SALUD","IRRITACION OCULAR",18,"#8080007A",0.479871998503295
"CONTROL DE SALUD","ANEMIA",20,"#8080007E",0.495237909996648
"CONTROL DE SALUD","CONTROL POR OFTALMOLOGIA",36,"#80800094",0.580961464152277
"CONTROL DE SALUD","CONJUNTIVITIS",23,"#80800083",0.515620969279029
"CONTROL DE SALUD","FARINGITIS",39,"#80800097",0.59263499435589
"CONTROL DE SALUD","CAIDA DESDE SU PROPIA ALTURA",11,"#80800068",0.408048602088398
"CONTROL DE SALUD","LUMBALGIA",35,"#80800093",0.576852987656526
"CONTROL DE SALUD","CONGESTION NASAL",11,"#80800068",0.408048602088398
"CONTROL DE SALUD","REACCION ALERGICA",17,"#80800078",0.471535942793228
"CONTROL DE SALUD","DOLOR TORACICO",16,"#80800076",0.462694370907089
"CONTROL DE SALUD","DEMENCIA",11,"#80800068",0.408048602088398
"CONTROL DE SALUD","DIFICULTAD RESPIRATORIA",15,"#80800074",0.453281990970259
"CONTROL DE SALUD","ALERGIA",13,"#8080006E",0.432411982084314
"CONTROL DE SALUD","ESTADO POSOPERATORIO",43,"#8080009B",0.606874712833901
"CONTROL DE SALUD","ANGUSTIA",11,"#80800068",0.408048602088398
"CONTROL DE SALUD","CONTROL POR OBSTETRICIA",12,"#8080006B",0.420738451880701
"CONTROL DE SALUD","TRAUMATISMO DE MANO",12,"#8080006B",0.420738451880701
"CONTROL DE SALUD","TRAUMATISMO DEL PIE",14,"#80800071",0.443219982917986
"CONTROL DE SALUD","LARINGITIS",12,"#8080006B",0.420738451880701
"CONTROL DE SALUD","INSUFICIENCIA CARDIACA CONGESTIVA",13,"#8080006E",0.432411982084314
"CONTROL DE SALUD","CUADRO GRIPAL",15,"#80800074",0.453281990970259
"CONTROL DE SALUD","GASTROENTERITIS",25,"#80800087",0.527781449086206
"CONTROL DE SALUD","DOLOR COSTAL",13,"#8080006E",0.432411982084314
"CONTROL DE SALUD","ODINOFAGIA",16,"#80800076",0.462694370907089
"CONTROL DE SALUD","RECIEN NACIDO",45,"#8080009C",0.613505003241836
"CONTROL DE SALUD","EMBARAZO A TERMINO",14,"#80800071",0.443219982917986
"CONTROL DE SALUD","INSUFICIENCIA RENAL CRONICA",18,"#8080007A",0.479871998503295
"CONTROL DE SALUD","TOS CON FIEBRE",11,"#80800068",0.408048602088398
"CONTROL DE SALUD","GONALGIA",20,"#8080007E",0.495237909996648
"CONTROL DE SALUD","CONTROL POR GINECOLOGIA",38,"#80800096",0.588846696409764
"CONTROL DE SALUD","MAREO",13,"#8080006E",0.432411982084314
"CONTROL DE SALUD","BRONQUITIS",14,"#80800071",0.443219982917986
"CONTROL DE SALUD","DIARREA Y VOMITOS",12,"#8080006B",0.420738451880701
"CONTROL DE SALUD","BRONQUIOLITIS",26,"#80800088",0.533501447733296
"CONTROL DE SALUD","REHABILITACION KINESICA",23,"#80800083",0.515620969279029
"CONTROL DE SALUD","LEUCEMIA LINFOIDE AGUDA",13,"#8080006E",0.432411982084314
"CONTROL DE SALUD","DOLOR PRECORDIAL",11,"#80800068",0.408048602088398
"CONTROL DE SALUD","CESAREA ELECTIVA",12,"#8080006B",0.420738451880701
"CONTROL DE SALUD","EVALUACION AUDIOLOGICA",32,"#80800090",0.563783836556071
"CONTROL DE SALUD","DISLIPIDEMIA",27,"#80800089",0.539005545125889
"CONTROL DE SALUD","EX TABAQUISTA",15,"#80800074",0.453281990970259
"CONTROL DE SALUD","EVALUACION INICIAL DEL PACIENTE",83,"#808000B3",0.702785837917212
"CONTROL DE SALUD","HIPOTIROIDISMO",16,"#80800076",0.462694370907089
"CONTROL DE SALUD","TABAQUISMO",17,"#80800078",0.471535942793228
"CONTROL DE SALUD","PREQUIRURGICO",20,"#8080007E",0.495237909996648
"CONTROL DE SALUD","CONTROL POR DERMATOLOGIA",12,"#8080006B",0.420738451880701
"CONTROL DE SALUD","PUERPERIO",33,"#80800091",0.568271614359975
"CONTROL DE SALUD","LEUCEMIA LINFOBLASTICA AGUDA",12,"#8080006B",0.420738451880701
"CONTROL DE SALUD","OBESIDAD",12,"#8080006B",0.420738451880701
"CONTROL DE SALUD","RESFRIO",13,"#8080006E",0.432411982084314
"CONTROL DE SALUD","CONTROL POR PSIQUIATRIA",12,"#8080006B",0.420738451880701
"CONTROL DE SALUD","LLANTO",17,"#80800078",0.471535942793228
"CONTROL DE SALUD","FISIOTERAPIA RESPIRATORIA",20,"#8080007E",0.495237909996648
"CONTROL DE SALUD","LINFOMA",12,"#8080006B",0.420738451880701
"CONTROL DE SALUD","ESTADO DE QUIMIOTERAPIA",11,"#80800068",0.408048602088398
"CONTROL DE SALUD","APLASIA MEDULAR",16,"#80800076",0.462694370907089
"CONTROL DE SALUD","ESTRE—IMIENTO",20,"#8080007E",0.495237909996648
"CONTROL DE SALUD","APOYO NUTRICIONAL",14,"#80800071",0.443219982917986
"CONTROL DE SALUD","TRABAJO DE PARTO",14,"#80800071",0.443219982917986
"CONTROL DE SALUD","MEDICINA TRANSFUSIONAL",32,"#80800090",0.563783836556071
"CONTROL DE SALUD","CONTROL GINECOLOGICO",11,"#80800068",0.408048602088398
"FARINGITIS AGUDA","FARINGITIS",19,"#8080007C",0.487757230760782
"GRIPE","FARINGITIS",11,"#80800068",0.408048602088398
"GRIPE","CUADRO GRIPAL",22,"#80800082",0.509138067737381
"GRIPE","BRONQUITIS",12,"#8080006B",0.420738451880701
"IRRITACION OCULAR","CONTROL POR OFTALMOLOGIA",40,"#80800098",0.59632737564563
"IRRITACION OCULAR","CONJUNTIVITIS",70,"#808000AD",0.677942453305509
"IRRITACION OCULAR","FARINGITIS",21,"#80800080",0.50235352954058
"IRRITACION OCULAR","REACCION ALERGICA",11,"#80800068",0.408048602088398
"IRRITACION OCULAR","CUADRO GRIPAL",11,"#80800068",0.408048602088398
"IRRITACION OCULAR","GASTROENTERITIS",14,"#80800071",0.443219982917986
"IRRITACION OCULAR","ODINOFAGIA",12,"#8080006B",0.420738451880701
"IRRITACION OCULAR","CONJUNTIVITIS AGUDA",16,"#80800076",0.462694370907089
"IRRITACION OCULAR","DOLOR EN EL OJO",13,"#8080006E",0.432411982084314
"IRRITACION OCULAR","ULCERA CORNEAL",12,"#8080006B",0.420738451880701
"IRRITACION OCULAR","QUERATITIS",12,"#8080006B",0.420738451880701
"ANEMIA","INSUFICIENCIA RENAL CRONICA",12,"#8080006B",0.420738451880701
"ANEMIA","REHABILITACION KINESICA",12,"#8080006B",0.420738451880701
"ANEMIA","PREQUIRURGICO",14,"#80800071",0.443219982917986
"ANEMIA","DEFICIT DE HIERRO",20,"#8080007E",0.495237909996648
"ANEMIA","ESTADO DE QUIMIOTERAPIA",11,"#80800068",0.408048602088398
"ANEMIA","ANEMIA FERROPENICA",21,"#80800080",0.50235352954058
"ANEMIA","APLASIA MEDULAR",16,"#80800076",0.462694370907089
"ANEMIA","ADMINISTRACION DE HIERRO ENDOVENOSO",21,"#80800080",0.50235352954058
"ANEMIA","MEDICINA TRANSFUSIONAL",53,"#808000A3",0.637368926342829
"CONTROL POR OFTALMOLOGIA","CONJUNTIVITIS",12,"#8080006B",0.420738451880701
"CONTROL POR OFTALMOLOGIA","EVALUACION INICIAL DEL PACIENTE",11,"#80800068",0.408048602088398
"CONJUNTIVITIS","FARINGITIS",20,"#8080007E",0.495237909996648
"CONJUNTIVITIS","LARINGITIS",16,"#80800076",0.462694370907089
"CONJUNTIVITIS","GASTROENTERITIS",14,"#80800071",0.443219982917986
"CONJUNTIVITIS","TOS CON FIEBRE",11,"#80800068",0.408048602088398
"CONJUNTIVITIS","BRONQUIOLITIS",12,"#8080006B",0.420738451880701
"CONJUNTIVITIS","CONJUNTIVITIS AGUDA",12,"#8080006B",0.420738451880701
"FARINGITIS","LARINGITIS",14,"#80800071",0.443219982917986
"FARINGITIS","CUADRO GRIPAL",18,"#8080007A",0.479871998503295
"FARINGITIS","GASTROENTERITIS",19,"#8080007C",0.487757230760782
"FARINGITIS","ODINOFAGIA",21,"#80800080",0.50235352954058
"FARINGITIS","TOS CON FIEBRE",16,"#80800076",0.462694370907089
"FARINGITIS","OTITIS",11,"#80800068",0.408048602088398
"LUMBALGIA","LUMBOCIATALGIA",25,"#80800087",0.527781449086206
"LUMBALGIA","CUADRO GRIPAL",15,"#80800074",0.453281990970259
"LUMBALGIA","GONALGIA",11,"#80800068",0.408048602088398
"LUMBALGIA","PREQUIRURGICO",15,"#80800074",0.453281990970259
"TRAUMATISMO DE TOBILLO","ESGUINCE DE TOBILLO",11,"#80800068",0.408048602088398
"TROMBOSIS VENOSA PROFUNDA","MEDICINA TRANSFUSIONAL",17,"#80800078",0.471535942793228
"DIFICULTAD RESPIRATORIA","BRONQUIOLITIS",12,"#8080006B",0.420738451880701
"ESTADO POSOPERATORIO","CUIDADOS RESPIRATORIOS",11,"#80800068",0.408048602088398
"ESTADO POSOPERATORIO","REHABILITACION KINESICA",54,"#808000A3",0.640095010774871
"ESTADO POSOPERATORIO","PREQUIRURGICO",30,"#8080008D",0.554371456619242
"ESTADO POSOPERATORIO","FISIOTERAPIA RESPIRATORIA",23,"#80800083",0.515620969279029
"ESTADO POSOPERATORIO","ESTADO DE QUIMIOTERAPIA",11,"#80800068",0.408048602088398
"ESTADO POSOPERATORIO","CANCER DE COLON",11,"#80800068",0.408048602088398
"ESTADO POSOPERATORIO","APOYO NUTRICIONAL",14,"#80800071",0.443219982917986
"ESTADO POSOPERATORIO","MEDICINA TRANSFUSIONAL",30,"#8080008D",0.554371456619242
"ANGUSTIA","LIPOTIMIA",12,"#8080006B",0.420738451880701
"ANGUSTIA","ANSIEDAD",21,"#80800080",0.50235352954058
"ANGUSTIA","CONTROL POR PSIQUIATRIA",24,"#80800085",0.521827917529683
"CONTROL POR OBSTETRICIA","EMBARAZO A TERMINO",20,"#8080007E",0.495237909996648
"CONTROL POR OBSTETRICIA","CESAREA ELECTIVA",12,"#8080006B",0.420738451880701
"CONTROL POR OBSTETRICIA","PUERPERIO",32,"#80800090",0.563783836556071
"CONTROL POR OBSTETRICIA","MEDICINA TRANSFUSIONAL",12,"#8080006B",0.420738451880701
"LARINGITIS","GASTROENTERITIS",11,"#80800068",0.408048602088398
"INSUFICIENCIA CARDIACA CONGESTIVA","MEDICINA TRANSFUSIONAL",12,"#8080006B",0.420738451880701
"CUADRO GRIPAL","GASTROENTERITIS",11,"#80800068",0.408048602088398
"ACCIDENTE CEREBROVASCULAR","ACCIDENTE CEREBROVASCULAR ISQUEMICO",18,"#8080007A",0.479871998503295
"GASTROENTERITIS","DIARREA Y VOMITOS",18,"#8080007A",0.479871998503295
"RECIEN NACIDO","EVALUACION AUDIOLOGICA",22,"#80800082",0.509138067737381
"NEUTROPENIA FEBRIL","REHABILITACION KINESICA",12,"#8080006B",0.420738451880701
"NEUTROPENIA FEBRIL","LINFOMA NO HODGKIN",12,"#8080006B",0.420738451880701
"NEUTROPENIA FEBRIL","LINFOMA",13,"#8080006E",0.432411982084314
"NEUTROPENIA FEBRIL","APLASIA MEDULAR",16,"#80800076",0.462694370907089
"NEUTROPENIA FEBRIL","MEDICINA TRANSFUSIONAL",25,"#80800087",0.527781449086206
"EMBARAZO A TERMINO","CESAREA ELECTIVA",37,"#80800095",0.584957365365883
"EMBARAZO A TERMINO","PUERPERIO",70,"#808000AD",0.677942453305509
"INDUCCION AL TRABAJO DE PARTO","PUERPERIO",12,"#8080006B",0.420738451880701
"INSUFICIENCIA RENAL CRONICA","REHABILITACION KINESICA",11,"#80800068",0.408048602088398
"INSUFICIENCIA RENAL CRONICA","ESTADO DE TRASPLANTE RENAL",12,"#8080006B",0.420738451880701
"INSUFICIENCIA RENAL CRONICA","RESFRIO",11,"#80800068",0.408048602088398
"INSUFICIENCIA RENAL CRONICA","INSUFICIENCIA RENAL",24,"#80800085",0.521827917529683
"INSUFICIENCIA RENAL CRONICA","MEDICINA TRANSFUSIONAL",27,"#80800089",0.539005545125889
"HUEVO MUERTO Y RETENIDO","ASPIRACION MANUAL ENDOUTERINA",11,"#80800068",0.408048602088398
"HUEVO MUERTO Y RETENIDO","MEDICINA TRANSFUSIONAL",13,"#8080006E",0.432411982084314
"INMUNOSUPRESION FEBRIL","LEUCEMIA LINFOBLASTICA AGUDA",11,"#80800068",0.408048602088398
"INMUNOSUPRESION FEBRIL","APLASIA MEDULAR",16,"#80800076",0.462694370907089
"BRONQUIOLITIS","FISIOTERAPIA RESPIRATORIA",11,"#80800068",0.408048602088398
"BRONQUIOLITIS","BRONQUIOLITIS AGUDA",11,"#80800068",0.408048602088398
"CUIDADOS RESPIRATORIOS","APOYO NUTRICIONAL",11,"#80800068",0.408048602088398
"REHABILITACION KINESICA","COXOARTROSIS",13,"#8080006E",0.432411982084314
"REHABILITACION KINESICA","DISLIPIDEMIA",16,"#80800076",0.462694370907089
"REHABILITACION KINESICA","PREQUIRURGICO",17,"#80800078",0.471535942793228
"REHABILITACION KINESICA","COXALGIA",12,"#8080006B",0.420738451880701
"REHABILITACION KINESICA","ACCIDENTE CEREBROVASCULAR ISQUEMICO",11,"#80800068",0.408048602088398
"REHABILITACION KINESICA","CONTROL POR PSIQUIATRIA",11,"#80800068",0.408048602088398
"REHABILITACION KINESICA","FISIOTERAPIA RESPIRATORIA",38,"#80800096",0.588846696409764
"REHABILITACION KINESICA","ARTROSIS DE RODILLA",15,"#80800074",0.453281990970259
"REHABILITACION KINESICA","INSUFICIENCIA RENAL AGUDA",18,"#8080007A",0.479871998503295
"REHABILITACION KINESICA","ESTADO DE QUIMIOTERAPIA",13,"#8080006E",0.432411982084314
"REHABILITACION KINESICA","OSTEOSARCOMA DE FEMUR",16,"#80800076",0.462694370907089
"REHABILITACION KINESICA","APOYO NUTRICIONAL",19,"#8080007C",0.487757230760782
"REHABILITACION KINESICA","OSTEOSARCOMA DE TIBIA DERECHA",12,"#8080006B",0.420738451880701
"REHABILITACION KINESICA","MEDICINA TRANSFUSIONAL",62,"#808000A8",0.660243031697311
"CESAREA INTRAPARTO","PUERPERIO",18,"#8080007A",0.479871998503295
"LEUCEMIA LINFOIDE AGUDA","LEUCEMIA LINFOBLASTICA AGUDA",34,"#80800092",0.57262540844221
"LEUCEMIA LINFOIDE AGUDA","LEUCEMIA",15,"#80800074",0.453281990970259
"LEUCEMIA LINFOIDE AGUDA","LEUCEMIA AGUDA",13,"#8080006E",0.432411982084314
"LEUCEMIA LINFOIDE AGUDA","MEDICINA TRANSFUSIONAL",16,"#80800076",0.462694370907089
"CESAREA ELECTIVA","PUERPERIO",55,"#808000A4",0.642771072475921
"CESAREA ELECTIVA","MEDICINA TRANSFUSIONAL",12,"#8080006B",0.420738451880701
"DISLIPIDEMIA","EVALUACION INICIAL DEL PACIENTE",13,"#8080006E",0.432411982084314
"DISLIPIDEMIA","ACCIDENTE CEREBROVASCULAR ISQUEMICO",11,"#80800068",0.408048602088398
"EVALUACION INICIAL DEL PACIENTE","TABAQUISMO",11,"#80800068",0.408048602088398
"PREQUIRURGICO","MEDICINA TRANSFUSIONAL",20,"#8080007E",0.495237909996648
"PUERPERIO","TRABAJO DE PARTO",47,"#8080009E",0.619846927227046
"PUERPERIO","EMBARAZO A TERMINO CON RUPTURA PREMATURA DE MEMBRANAS",14,"#80800071",0.443219982917986
"PUERPERIO","MEDICINA TRANSFUSIONAL",22,"#80800082",0.509138067737381
"CANCER DE RECTO","ESTADO DE QUIMIOTERAPIA",14,"#80800071",0.443219982917986
"MIELOMA MULTIPLE","MEDICINA TRANSFUSIONAL",13,"#8080006E",0.432411982084314
"ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA","ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA REAGUDIZADA",15,"#80800074",0.453281990970259
"LEUCEMIA LINFOBLASTICA AGUDA","APLASIA MEDULAR",16,"#80800076",0.462694370907089
"LEUCEMIA LINFOBLASTICA AGUDA","MEDICINA TRANSFUSIONAL",13,"#8080006E",0.432411982084314
"SONDA TAPADA","MEDICINA TRANSFUSIONAL",11,"#80800068",0.408048602088398
"LINFOMA NO HODGKIN","LINFOMA",34,"#80800092",0.57262540844221
"LINFOMA NO HODGKIN","MEDICINA TRANSFUSIONAL",12,"#8080006B",0.420738451880701
"FISIOTERAPIA RESPIRATORIA","MEDICINA TRANSFUSIONAL",34,"#80800092",0.57262540844221
"INSUFICIENCIA RENAL AGUDA","INSUFICIENCIA RENAL",12,"#8080006B",0.420738451880701
"INSUFICIENCIA RENAL AGUDA","MEDICINA TRANSFUSIONAL",18,"#8080007A",0.479871998503295
"LINFOMA","MEDICINA TRANSFUSIONAL",11,"#80800068",0.408048602088398
"ESTADO DE QUIMIOTERAPIA","CANCER DE COLON",62,"#808000A8",0.660243031697311
"ESTADO DE QUIMIOTERAPIA","CANCER DE PULMON",14,"#80800071",0.443219982917986
"ESTADO DE QUIMIOTERAPIA","MEDICINA TRANSFUSIONAL",17,"#80800078",0.471535942793228
"ESTADO DE QUIMIOTERAPIA","CANCER DE MAMA",13,"#8080006E",0.432411982084314
"LEUCEMIA MIELOIDE AGUDA","MEDICINA TRANSFUSIONAL",11,"#80800068",0.408048602088398
"CANCER DE COLON","CARCINOMA COLON",12,"#8080006B",0.420738451880701
"CANCER DE COLON","ADENOCARCINOMA COLON",14,"#80800071",0.443219982917986
"APLASIA MEDULAR","ENFERMEDAD DE OSLER WEBER RENDU",16,"#80800076",0.462694370907089
"APLASIA MEDULAR","PETEQUIAS EN EL TRONCO",16,"#80800076",0.462694370907089
"APLASIA MEDULAR","INMUNOSUPRESION",16,"#80800076",0.462694370907089
"APLASIA MEDULAR","TRANFUSION PLAQUETARIA",16,"#80800076",0.462694370907089
"APLASIA MEDULAR","ANEMIA APLASICA",16,"#80800076",0.462694370907089
"APLASIA MEDULAR","MEDICINA TRANSFUSIONAL",31,"#8080008F",0.559153566048329
"APLASIA MEDULAR","DESCENSO PONDERAL",16,"#80800076",0.462694370907089
"INSUFICIENCIA RENAL","MEDICINA TRANSFUSIONAL",14,"#80800071",0.443219982917986
"TRASPLANTE AUTOLOGO DE MEDULA OSEA","MEDICINA TRANSFUSIONAL",13,"#8080006E",0.432411982084314
"REHABILITACION MUSCULAR","MEDICINA TRANSFUSIONAL",12,"#8080006B",0.420738451880701
"PANCITOPENIA","MEDICINA TRANSFUSIONAL",14,"#80800071",0.443219982917986
"DIABETES MELLITUS TIPO 2","MEDICINA TRANSFUSIONAL",11,"#80800068",0.408048602088398
"APOYO NUTRICIONAL","MEDICINA TRANSFUSIONAL",32,"#80800090",0.563783836556071
"TROMBOCITOPENIA","MEDICINA TRANSFUSIONAL",16,"#80800076",0.462694370907089
"RETRASPLANTE HEPATICO CON DONANTE CADAVERICO","MEDICINA TRANSFUSIONAL",12,"#8080006B",0.420738451880701
"MEDICINA TRANSFUSIONAL","FRACTURA DE FEMUR PROXIMAL",11,"#80800068",0.408048602088398
