source,target,value,color,width
"REACCION ALERGICA","ALERGIA",5,"#8080004B",0.293058978698683
"REACCION ALERGICA","ESTADO POSOPERATORIO",4,"#80800042",0.260515439609125
"REACCION ALERGICA","DERMATITIS",2,"#80800029",0.159425973960143
"REACCION ALERGICA","TRAUMATISMO DE BRAZO",2,"#80800029",0.159425973960143
"REACCION ALERGICA","TRAUMATISMO DEL PIE",3,"#80800038",0.218559520582737
"REACCION ALERGICA","LARINGITIS",2,"#80800029",0.159425973960143
"REACCION ALERGICA","ESCABIOSIS",2,"#80800029",0.159425973960143
"REACCION ALERGICA","IMPETIGO",4,"#80800042",0.260515439609125
"REACCION ALERGICA","CUADRO GRIPAL",3,"#80800038",0.218559520582737
"REACCION ALERGICA","DISURIA",2,"#80800029",0.159425973960143
"REACCION ALERGICA","GASTROENTERITIS",3,"#80800038",0.218559520582737
"REACCION ALERGICA","ODINOFAGIA",3,"#80800038",0.218559520582737
"REACCION ALERGICA","OTITIS MEDIA AGUDA DERECHA",3,"#80800038",0.218559520582737
"REACCION ALERGICA","CONTRACTURA CERVICAL",2,"#80800029",0.159425973960143
"REACCION ALERGICA","TOS CON FIEBRE",5,"#8080004B",0.293058978698683
"REACCION ALERGICA","CONTROL POR GINECOLOGIA",4,"#80800042",0.260515439609125
"REACCION ALERGICA","REACCION CUTANEA",2,"#80800029",0.159425973960143
"REACCION ALERGICA","MAREO",4,"#80800042",0.260515439609125
"REACCION ALERGICA","DIARREA Y VOMITOS",2,"#80800029",0.159425973960143
"REACCION ALERGICA","URTICARIA",6,"#80800052",0.319648986231719
"REACCION ALERGICA","BRONQUIOLITIS",3,"#80800038",0.218559520582737
"REACCION ALERGICA","TOS SECA",3,"#80800038",0.218559520582737
"REACCION ALERGICA","DERMATITIS ATOPICA",2,"#80800029",0.159425973960143
"REACCION ALERGICA","CONVULSION",2,"#80800029",0.159425973960143
"REACCION ALERGICA","EVALUACION INICIAL DEL PACIENTE",2,"#80800029",0.159425973960143
"REACCION ALERGICA","TABAQUISMO",2,"#80800029",0.159425973960143
"REACCION ALERGICA","PREQUIRURGICO",3,"#80800038",0.218559520582737
"REACCION ALERGICA","PUERPERIO",2,"#80800029",0.159425973960143
"REACCION ALERGICA","ANTICONCEPCI”N",2,"#80800029",0.159425973960143
"REACCION ALERGICA","BRONCOESPASMO LEVE",2,"#80800029",0.159425973960143
"REACCION ALERGICA","COXALGIA",2,"#80800029",0.159425973960143
"REACCION ALERGICA","OJO SECO",2,"#80800029",0.159425973960143
"REACCION ALERGICA","HIPERGLUCEMIA",3,"#80800038",0.218559520582737
"REACCION ALERGICA","AFTA ORAL",2,"#80800029",0.159425973960143
"REACCION ALERGICA","DIARREA AGUDA",3,"#80800038",0.218559520582737
"REACCION ALERGICA","PRURITO CUTANEO",2,"#80800029",0.159425973960143
"REACCION ALERGICA","HERPES ZOSTER INTERCOSTAL",2,"#80800029",0.159425973960143
"REACCION ALERGICA","DOLOR HIPOGASTRICO",2,"#80800029",0.159425973960143
"REACCION ALERGICA","DOLOR EN EL OJO",2,"#80800029",0.159425973960143
"REACCION ALERGICA","LINFOMA",3,"#80800038",0.218559520582737
"REACCION ALERGICA","COLITIS ISQUEMICA",2,"#80800029",0.159425973960143
"REACCION ALERGICA","URTICARIA AGUDA",3,"#80800038",0.218559520582737
"REACCION ALERGICA","PRURITO VULVOVAGINAL",2,"#80800029",0.159425973960143
"REACCION ALERGICA","ESTRE—IMIENTO",3,"#80800038",0.218559520582737
"REACCION ALERGICA","MIELOMENINGOCELE",2,"#80800029",0.159425973960143
"REACCION ALERGICA","ANAFILAXIA",2,"#80800029",0.159425973960143
"REACCION ALERGICA","DOLOR GARGANTA Y TOS",2,"#80800029",0.159425973960143
"REACCION ALERGICA","ALERGIA CUTANEA",4,"#80800042",0.260515439609125
"REACCION ALERGICA","EPIGASTRALGIA",3,"#80800038",0.218559520582737
"REACCION ALERGICA","MEDICINA TRANSFUSIONAL",3,"#80800038",0.218559520582737
"REACCION ALERGICA","ALERGIA",2,"#80800029",0.159425973960143
"DOLOR TORACICO","RETENCION AGUDA DE ORINA",2,"#80800029",0.159425973960143
"DOLOR TORACICO","DIFICULTAD RESPIRATORIA",3,"#80800038",0.218559520582737
"DOLOR TORACICO","ESTADO POSOPERATORIO",3,"#80800038",0.218559520582737
"DOLOR TORACICO","ANGUSTIA",2,"#80800029",0.159425973960143
"DOLOR TORACICO","SINUSITIS",2,"#80800029",0.159425973960143
"DOLOR TORACICO","GASTRITIS",2,"#80800029",0.159425973960143
"DOLOR TORACICO","INSUFICIENCIA CARDIACA CONGESTIVA",5,"#8080004B",0.293058978698683
"DOLOR TORACICO","DORSALGIA",2,"#80800029",0.159425973960143
"DOLOR TORACICO","CUADRO GRIPAL",2,"#80800029",0.159425973960143
"DOLOR TORACICO","PROCTORRAGIA",2,"#80800029",0.159425973960143
"DOLOR TORACICO","TRAUMATISMO DE DEDO DE LA MANO",2,"#80800029",0.159425973960143
"DOLOR TORACICO","DISURIA",4,"#80800042",0.260515439609125
"DOLOR TORACICO","GASTROENTERITIS",4,"#80800042",0.260515439609125
"DOLOR TORACICO","DOLOR COSTAL",3,"#80800038",0.218559520582737
"DOLOR TORACICO","BRONQUITIS AGUDA",2,"#80800029",0.159425973960143
"DOLOR TORACICO","INSUFICIENCIA RENAL CRONICA",3,"#80800038",0.218559520582737
"DOLOR TORACICO","GONALGIA",2,"#80800029",0.159425973960143
"DOLOR TORACICO","DOLOR DE ESPALDA",2,"#80800029",0.159425973960143
"DOLOR TORACICO","MAREO",4,"#80800042",0.260515439609125
"DOLOR TORACICO","BRONQUITIS",2,"#80800029",0.159425973960143
"DOLOR TORACICO","REHABILITACION KINESICA",4,"#80800042",0.260515439609125
"DOLOR TORACICO","ENFERMEDAD TROMBOEMBOLICA",2,"#80800029",0.159425973960143
"DOLOR TORACICO","CATARATA",2,"#80800029",0.159425973960143
"DOLOR TORACICO","DOLOR PRECORDIAL",9,"#80800061",0.378782532854313
"DOLOR TORACICO","SINDROME CORONARIO AGUDO",7,"#80800057",0.342130517269004
"DOLOR TORACICO","EX TABAQUISTA",3,"#80800038",0.218559520582737
"DOLOR TORACICO","EVALUACION INICIAL DEL PACIENTE",2,"#80800029",0.159425973960143
"DOLOR TORACICO","TABAQUISMO",4,"#80800042",0.260515439609125
"DOLOR TORACICO","HIPERGLUCEMIA",2,"#80800029",0.159425973960143
"DOLOR TORACICO","QUERATOSIS ACTINICAS MULTIPLES",2,"#80800029",0.159425973960143
"DOLOR TORACICO","DOLOR EPIGASTRICO",2,"#80800029",0.159425973960143
"DOLOR TORACICO","ASTENIA",2,"#80800029",0.159425973960143
"DOLOR TORACICO","INFARTO AGUDO DE MIOCARDIO",2,"#80800029",0.159425973960143
"DOLOR TORACICO","DOLOR EN EL OJO",2,"#80800029",0.159425973960143
"DOLOR TORACICO","FISIOTERAPIA RESPIRATORIA",2,"#80800029",0.159425973960143
"DOLOR TORACICO","TUMOR DE ESOFAGO",2,"#80800029",0.159425973960143
"DOLOR TORACICO","DOLOR TORACICO ATIPICO",2,"#80800029",0.159425973960143
"DOLOR TORACICO","ESTADO DE QUIMIOTERAPIA",3,"#80800038",0.218559520582737
"DOLOR TORACICO","DERRAME PLEURAL",2,"#80800029",0.159425973960143
"DOLOR TORACICO","NEVOS MULTIPLES",3,"#80800038",0.218559520582737
"DOLOR TORACICO","INSUFICIENCIA RENAL",2,"#80800029",0.159425973960143
"DOLOR TORACICO","FIBRILACION AURICULAR CRONICA EMPLEO ANTICOAGULACION",2,"#80800029",0.159425973960143
"DOLOR TORACICO","ANGINA INESTABLE",3,"#80800038",0.218559520582737
"DOLOR TORACICO","BLEFARITIS",2,"#80800029",0.159425973960143
"DOLOR TORACICO","FUGA DEL PACIENTE",3,"#80800038",0.218559520582737
"DOLOR TORACICO","GOTA.",2,"#80800029",0.159425973960143
"DOLOR TORACICO","EDEMA AGUDO DE PULMON",2,"#80800029",0.159425973960143
"DOLOR TORACICO","PRECORDALGIA ATIPICA",3,"#80800038",0.218559520582737
"DOLOR TORACICO","DIABETES MELLITUS TIPO 2",2,"#80800029",0.159425973960143
"DOLOR TORACICO","ANEMIA FALCIFORME",2,"#80800029",0.159425973960143
"DOLOR TORACICO","PACIENTE EN RIESGO NUTRICIONAL",2,"#80800029",0.159425973960143
"DOLOR TORACICO","APOYO NUTRICIONAL",3,"#80800038",0.218559520582737
"DOLOR TORACICO","FRACTURA DEL CUARTO METACARPIANO",2,"#80800029",0.159425973960143
"DOLOR TORACICO","CORONARIOGRAFIA",3,"#80800038",0.218559520582737
"DOLOR TORACICO","PSEUDOFAQIA",2,"#80800029",0.159425973960143
"DOLOR TORACICO","MEDICINA TRANSFUSIONAL",5,"#8080004B",0.293058978698683
"DOLOR TORACICO","GRANULOMATOSIS WEGENER",2,"#80800029",0.159425973960143
"DOLOR TORACICO","BYPASS AORTOBIFEMORAL",2,"#80800029",0.159425973960143
"APENDICITIS","CONTROL POR OBSTETRICIA",2,"#80800029",0.159425973960143
"APENDICITIS","ABDOMEN AGUDO",3,"#80800038",0.218559520582737
"APENDICITIS","DISLIPIDEMIA",2,"#80800029",0.159425973960143
"APENDICITIS","APENDICITIS AGUDA",7,"#80800057",0.342130517269004
"APENDICITIS","ESTADO DE QUIMIOTERAPIA",3,"#80800038",0.218559520582737
"APENDICITIS","AUSENCIA DE MOVIMIENTOS FETALES",2,"#80800029",0.159425973960143
"APENDICITIS","CONTROL POSOPERATORIO",2,"#80800029",0.159425973960143
"APENDICITIS","DESPRENDIMIENTO PLACENTARIO",2,"#80800029",0.159425973960143
"TRAUMATISMO COSTAL","TRAUMATISMO DE MANO",2,"#80800029",0.159425973960143
"TRAUMATISMO COSTAL","DOLOR COSTAL",4,"#80800042",0.260515439609125
"TRAUMATISMO COSTAL","FRACTURA COSTAL",2,"#80800029",0.159425973960143
"TRAUMATISMO COSTAL","TRAUMATISMO DE TORAX",2,"#80800029",0.159425973960143
"TRAUMATISMO COSTAL","HIPOGAMMAGLOBULINEMIA",2,"#80800029",0.159425973960143
"TRAUMATISMO DE HOMBRO DERECHO","FASCITIS PLANTAR",2,"#80800029",0.159425973960143
"TRAUMATISMO DE HOMBRO DERECHO","LESION EN HOMBRO",2,"#80800029",0.159425973960143
"TRAUMATISMO DE HOMBRO DERECHO","HIPOGAMMAGLOBULINEMIA",2,"#80800029",0.159425973960143
"TRAUMATISMO DE HOMBRO DERECHO","NEUROPATIA",2,"#80800029",0.159425973960143
"TRAUMATISMO DE HOMBRO DERECHO","CONDRITIS",2,"#80800029",0.159425973960143
"HERIDA CORTANTE DEL MENTON","TRAUMATISMO FACIAL",2,"#80800029",0.159425973960143
"HERIDA CORTANTE DEL MENTON","CATARRO BRONQUIAL",2,"#80800029",0.159425973960143
"HERIDA CORTANTE DEL MENTON","URTICARIA",2,"#80800029",0.159425973960143
"HERIDA CORTANTE DEL MENTON","BRONQUIOLITIS",2,"#80800029",0.159425973960143
"HERIDA CORTANTE DEL MENTON","TOS SECA",3,"#80800038",0.218559520582737
"HERIDA CORTANTE DEL MENTON","VOMITOS Y FIEBRE",2,"#80800029",0.159425973960143
"HERIDA CORTANTE DEL MENTON","HEMATEMESIS",2,"#80800029",0.159425973960143
"HERIDA CORTANTE DEL MENTON","FIMOSIS ADQUIRIDA",2,"#80800029",0.159425973960143
"FRACTURA DE LA ROTULA","FRACTURA PERONE IZQUIERDO",2,"#80800029",0.159425973960143
"FRACTURA DE LA ROTULA","EPIFORA. PASIVA",2,"#80800029",0.159425973960143
"FRACTURA DE LA ROTULA","POLIPOS COLONICOS MULTIPLES",2,"#80800029",0.159425973960143
"FRACTURA DE LA ROTULA","MASTECTOMIA",2,"#80800029",0.159425973960143
"FRACTURA DE LA ROTULA","LUXOFRACTURA EXPUESTA DE TOBILLO IZQUIERDO",2,"#80800029",0.159425973960143
"EMPIEMA PLEURAL","REHABILITACION KINESICA",2,"#80800029",0.159425973960143
"HERIDA CORTANTE DEL DEDO DE LA MANO","HERIDA CORTANTE EN LA MANO",4,"#80800042",0.260515439609125
"HERIDA CORTANTE DEL DEDO DE LA MANO","TRAUMATISMO DE MANO",2,"#80800029",0.159425973960143
"HERIDA CORTANTE DEL DEDO DE LA MANO","TRAUMATISMO DE DEDO DE LA MANO",2,"#80800029",0.159425973960143
"HERIDA CORTANTE DEL DEDO DE LA MANO","MOLESTIAS GINECOLOGICAS",2,"#80800029",0.159425973960143
"DEPOSICIONES CON ESTRIAS SANGUINOLENTAS","DIFICULTAD RESPIRATORIA",2,"#80800029",0.159425973960143
"DEPOSICIONES CON ESTRIAS SANGUINOLENTAS","ALERGIA",3,"#80800038",0.218559520582737
"DEPOSICIONES CON ESTRIAS SANGUINOLENTAS","GASTRITIS",2,"#80800029",0.159425973960143
"DEPOSICIONES CON ESTRIAS SANGUINOLENTAS","PROCTORRAGIA",2,"#80800029",0.159425973960143
"DEPOSICIONES CON ESTRIAS SANGUINOLENTAS","URTICARIA",3,"#80800038",0.218559520582737
"DEPOSICIONES CON ESTRIAS SANGUINOLENTAS","DIARREA CON SANGRE",8,"#8080005C",0.361604905258107
"DEPOSICIONES CON ESTRIAS SANGUINOLENTAS","HIPERPOTASEMIA",2,"#80800029",0.159425973960143
"DEPOSICIONES CON ESTRIAS SANGUINOLENTAS","HERIDA CORTANTE FRONTAL",2,"#80800029",0.159425973960143
"DEPOSICIONES CON ESTRIAS SANGUINOLENTAS","SINDROME UREMICO HEMOLITICO",2,"#80800029",0.159425973960143
"DEPOSICIONES CON ESTRIAS SANGUINOLENTAS","DIVORCIO COMPLICADO",2,"#80800029",0.159425973960143
"DEPOSICIONES CON ESTRIAS SANGUINOLENTAS","HEMOFILIA A LEVE",2,"#80800029",0.159425973960143
"DEMENCIA","DIFICULTAD RESPIRATORIA",3,"#80800038",0.218559520582737
"DEMENCIA","TRAUMATISMO FACIAL",2,"#80800029",0.159425973960143
"DEMENCIA","INSUFICIENCIA CARDIACA CONGESTIVA",6,"#80800052",0.319648986231719
"DEMENCIA","DISFAGIA",3,"#80800038",0.218559520582737
"DEMENCIA","ACCIDENTE CEREBROVASCULAR",4,"#80800042",0.260515439609125
"DEMENCIA","BRONQUITIS AGUDA",2,"#80800029",0.159425973960143
"DEMENCIA","DEPRESION",3,"#80800038",0.218559520582737
"DEMENCIA","INSUFICIENCIA RENAL CRONICA",3,"#80800038",0.218559520582737
"DEMENCIA","NEUMONIA ADQUIRIDA EN LA COMUNIDAD",2,"#80800029",0.159425973960143
"DEMENCIA","ANCIANO FRAGIL",3,"#80800038",0.218559520582737
"DEMENCIA","MAREO",2,"#80800029",0.159425973960143
"DEMENCIA","REHABILITACION KINESICA",3,"#80800038",0.218559520582737
"DEMENCIA","TOS SECA",2,"#80800029",0.159425973960143
"DEMENCIA","OSTEOPOROSIS",2,"#80800029",0.159425973960143
"DEMENCIA","DOLOR PRECORDIAL",2,"#80800029",0.159425973960143
"DEMENCIA","DISLIPIDEMIA",6,"#80800052",0.319648986231719
"DEMENCIA","DETERIORO COGNITIVO NO ESPECIFICADO",7,"#80800057",0.342130517269004
"DEMENCIA","OMALGIA BILATERAL",2,"#80800029",0.159425973960143
"DEMENCIA","ACCIDENTE CEREBROVASCULAR ISQUEMICO",5,"#8080004B",0.293058978698683
"DEMENCIA","ALTERACION EN LA MARCHA",2,"#80800029",0.159425973960143
"DEMENCIA","BRADICARDIA",3,"#80800038",0.218559520582737
"DEMENCIA","DISPEPSIA",2,"#80800029",0.159425973960143
"DEMENCIA","SINDROME CONFUSIONAL",2,"#80800029",0.159425973960143
"DEMENCIA","HIPONATREMIA SINTOMATICA",2,"#80800029",0.159425973960143
"DEMENCIA","MARCHA INESTABLE",2,"#80800029",0.159425973960143
"DEMENCIA","ACUFENOS",2,"#80800029",0.159425973960143
"DEMENCIA","DETERIORO DEL SENSORIO",3,"#80800038",0.218559520582737
"DEMENCIA","CONTROL DE SALUD DEL ANCIANO",2,"#80800029",0.159425973960143
"DEMENCIA","PIELONEFRITIS",2,"#80800029",0.159425973960143
"DEMENCIA","PANCREATITIS",2,"#80800029",0.159425973960143
"DEMENCIA","INCONTINENCIA URINARIA",2,"#80800029",0.159425973960143
"DEMENCIA","INSUFICIENCIA RENAL",2,"#80800029",0.159425973960143
"DEMENCIA","TRAUMATISMO ENCEFALOCRANEANO SIN PERDIDA DE LA CONCIENCIA",2,"#80800029",0.159425973960143
"DEMENCIA","ANEURISMA DE AORTA ABDOMINAL",2,"#80800029",0.159425973960143
"DEMENCIA","CLAUDICACION INTERMITENTE",2,"#80800029",0.159425973960143
"DEMENCIA","BRONCOASPIRACION",3,"#80800038",0.218559520582737
"DEMENCIA","APLASTAMIENTO VERTEBRAL",2,"#80800029",0.159425973960143
"DEMENCIA","REHABILITACION MUSCULAR",2,"#80800029",0.159425973960143
"DEMENCIA","HIPONATREMIA",2,"#80800029",0.159425973960143
"DEMENCIA","FRACTURA MEDIAL DE CADERA",2,"#80800029",0.159425973960143
"DEMENCIA","AFASIA",2,"#80800029",0.159425973960143
"DEMENCIA","ESTRE—IMIENTO",2,"#80800029",0.159425973960143
"DEMENCIA","ULCERA EN LA PIERNA IZQUIERDA",2,"#80800029",0.159425973960143
"DEMENCIA","DISCOPATIAS MULTIPLES",2,"#80800029",0.159425973960143
"DEMENCIA","DETERIORO COGNITIVO FRONTOSUBCORTICAL DE GRADO LEVE",2,"#80800029",0.159425973960143
"DEMENCIA","DEMENCIA TIPO ALZHEIMER",2,"#80800029",0.159425973960143
"DEMENCIA","ULCERAS POR PRESION EN EL TALON",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","DIFICULTAD RESPIRATORIA",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","ESTADO POSOPERATORIO",4,"#80800042",0.260515439609125
"TROMBOSIS VENOSA PROFUNDA","DEPRESION",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","ANCIANO FRAGIL",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","CONTRACTURA CERVICAL",3,"#80800038",0.218559520582737
"TROMBOSIS VENOSA PROFUNDA","CANCER DE PANCREAS",3,"#80800038",0.218559520582737
"TROMBOSIS VENOSA PROFUNDA","GONALGIA",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","DESHIDRATACION",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","SINCOPE",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","NEUMOPATIA",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","REHABILITACION KINESICA",5,"#8080004B",0.293058978698683
"TROMBOSIS VENOSA PROFUNDA","ENFERMEDAD TROMBOEMBOLICA",5,"#8080004B",0.293058978698683
"TROMBOSIS VENOSA PROFUNDA","ANTICOAGULACION",7,"#80800057",0.342130517269004
"TROMBOSIS VENOSA PROFUNDA","CATARATA",3,"#80800038",0.218559520582737
"TROMBOSIS VENOSA PROFUNDA","PROSTATISMO",4,"#80800042",0.260515439609125
"TROMBOSIS VENOSA PROFUNDA","DISLIPIDEMIA",5,"#8080004B",0.293058978698683
"TROMBOSIS VENOSA PROFUNDA","EX TABAQUISTA",4,"#80800042",0.260515439609125
"TROMBOSIS VENOSA PROFUNDA","PREQUIRURGICO",4,"#80800042",0.260515439609125
"TROMBOSIS VENOSA PROFUNDA","HIPERPLASIA PROSTATICA BENIGNA",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","ASTENIA",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","HIPONATREMIA AGUDA",3,"#80800038",0.218559520582737
"TROMBOSIS VENOSA PROFUNDA","ACCIDENTE CEREBROVASCULAR ISQUEMICO",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","LITIASIS EN VIAS URINARIAS",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","ARTERIOPATIA PERIFERICA",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","MIASTENIA GRAVIS",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","COLECISTECTOMIA",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","SINDROME COLEDOCIANO",3,"#80800038",0.218559520582737
"TROMBOSIS VENOSA PROFUNDA","TROMBOEMBOLISMO PULMONAR",3,"#80800038",0.218559520582737
"TROMBOSIS VENOSA PROFUNDA","INSUFICIENCIA RESPIRATORIA",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","LINFOMA NO HODGKIN",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","VEJIGA NEUROGENICA",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","FISIOTERAPIA RESPIRATORIA",8,"#8080005C",0.361604905258107
"TROMBOSIS VENOSA PROFUNDA","ALERGIA AL IODO",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","CONSULTA PREOCUPACIONAL",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","INSUFICIENCIA RENAL AGUDA",3,"#80800038",0.218559520582737
"TROMBOSIS VENOSA PROFUNDA","LITIASIS RENAL",3,"#80800038",0.218559520582737
"TROMBOSIS VENOSA PROFUNDA","LINFOMA",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","ESTADO DE QUIMIOTERAPIA",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","ABSCESO ABDOMINAL",3,"#80800038",0.218559520582737
"TROMBOSIS VENOSA PROFUNDA","FALLAS DE MEMORIA",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","INSUFICIENCIA RENAL",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","HEMORRAGIA DIGESTIVA BAJA",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","ENFERMEDAD MALIGNA ESTADIO METASTASICO",3,"#80800038",0.218559520582737
"TROMBOSIS VENOSA PROFUNDA","ADENOCARCINOMA PULMONAR",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","ANTICOAGULACION ORAL ",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","ANGINA INESTABLE",3,"#80800038",0.218559520582737
"TROMBOSIS VENOSA PROFUNDA","FISTULA ENTEROCUTANEA",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","COLANGITIS",3,"#80800038",0.218559520582737
"TROMBOSIS VENOSA PROFUNDA","EDEMA DEL MIEMBRO INFERIOR DERECHO",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","LITIASIS URETERAL DERECHA",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","SINDROME CONFUSIONAL AGUDO",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","TROMBOSIS VENOSA PROFUNDA INFRAPATELAR",5,"#8080004B",0.293058978698683
"TROMBOSIS VENOSA PROFUNDA","TROMBOFLEBITIS SUPERFICIAL",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","ESCARA POR DECUBITO",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","TROMBOSIS VENOSA INFRAPATELAR",3,"#80800038",0.218559520582737
"TROMBOSIS VENOSA PROFUNDA","TROMBOSIS VENOSA PROFUNDA DE MIEMBRO INFERIOR",5,"#8080004B",0.293058978698683
"TROMBOSIS VENOSA PROFUNDA","LESION EN PIEL",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","TROMBOSIS VENOSA",3,"#80800038",0.218559520582737
"TROMBOSIS VENOSA PROFUNDA","ENTEROCOLITIS NECROTIZANTE",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","TROMBOSIS VENOSA PROFUNDA AGUDA",2,"#80800029",0.159425973960143
"TROMBOSIS VENOSA PROFUNDA","MEDICINA TRANSFUSIONAL",8,"#8080005C",0.361604905258107
"FRACTURA DE LA PELVIS","POLITRAUMATISMO",3,"#80800038",0.218559520582737
"FRACTURA DE LA PELVIS","INSUFICIENCIA CARDIACA CONGESTIVA",2,"#80800029",0.159425973960143
"FRACTURA DE LA PELVIS","ANCIANO FRAGIL",2,"#80800029",0.159425973960143
"FRACTURA DE LA PELVIS","SINCOPE",3,"#80800038",0.218559520582737
"FRACTURA DE LA PELVIS","REHABILITACION KINESICA",3,"#80800038",0.218559520582737
"FRACTURA DE LA PELVIS","HIPOTIROIDISMO",5,"#8080004B",0.293058978698683
"FRACTURA DE LA PELVIS","ASTENIA",2,"#80800029",0.159425973960143
"FRACTURA DE LA PELVIS","HIPONATREMIA SINTOMATICA",2,"#80800029",0.159425973960143
"FRACTURA DE LA PELVIS","COLECISTECTOMIA LAPAROSCOPICA",2,"#80800029",0.159425973960143
"FRACTURA DE LA PELVIS","NEUMONIA INTRAHOSPITALARIA",2,"#80800029",0.159425973960143
"FRACTURA DE LA PELVIS","FRACTURA DEL HOMBRO",2,"#80800029",0.159425973960143
"FRACTURA DE LA PELVIS","DUELO POR FALLECIMIENTO DE HERMANA",2,"#80800029",0.159425973960143
"FIBRILACION AURICULAR PAROXISTICA","ESTADO POSOPERATORIO",2,"#80800029",0.159425973960143
"FIBRILACION AURICULAR PAROXISTICA","DORSALGIA",2,"#80800029",0.159425973960143
"FIBRILACION AURICULAR PAROXISTICA","TOS PRODUCTIVA",2,"#80800029",0.159425973960143
"FIBRILACION AURICULAR PAROXISTICA","SINCOPE",2,"#80800029",0.159425973960143
"FIBRILACION AURICULAR PAROXISTICA","DISLIPIDEMIA",2,"#80800029",0.159425973960143
"FIBRILACION AURICULAR PAROXISTICA","BRADICARDIA",3,"#80800038",0.218559520582737
"FIBRILACION AURICULAR PAROXISTICA","SINDROME COLEDOCIANO",2,"#80800029",0.159425973960143
"FIBRILACION AURICULAR PAROXISTICA","ANSIEDAD ASOCIADAS IDEAS HIPOCONDRIACAS",2,"#80800029",0.159425973960143
"FIBRILACION AURICULAR PAROXISTICA","DIAFRAGMA DERECHO ELEVADO",2,"#80800029",0.159425973960143
"COLOCACION DE SONDA VESICAL","RETENCION AGUDA DE ORINA",2,"#80800029",0.159425973960143
"COLOCACION DE SONDA VESICAL","REHABILITACION MUSCULAR",2,"#80800029",0.159425973960143
"COLOCACION DE SONDA VESICAL","MEDICINA TRANSFUSIONAL",3,"#80800038",0.218559520582737
"DIABETES MELLITUS TIPO II","DIABETES MELLITUS",2,"#80800029",0.159425973960143
"SOSPECHA DE VARICELA","LARINGITIS",3,"#80800038",0.218559520582737
"SOSPECHA DE VARICELA","RESFRIO",2,"#80800029",0.159425973960143
"ENFERMEDAD DIVERTICULAR","INSUFICIENCIA RENAL CRONICA",2,"#80800029",0.159425973960143
"ENFERMEDAD DIVERTICULAR","DIVERTICULITIS COLONICA",2,"#80800029",0.159425973960143
"ENFERMEDAD DIVERTICULAR","BRONQUITIS",3,"#80800038",0.218559520582737
"ENFERMEDAD DIVERTICULAR","PREQUIRURGICO",3,"#80800038",0.218559520582737
"ENFERMEDAD DIVERTICULAR","INFECCION PIERNA",2,"#80800029",0.159425973960143
"ENFERMEDAD DIVERTICULAR","INFARTO AGUDO DE MIOCARDIO",2,"#80800029",0.159425973960143
"ENFERMEDAD DIVERTICULAR","DIVERTICULITIS AGUDA",5,"#8080004B",0.293058978698683
"ENFERMEDAD DIVERTICULAR","ARTROSIS RODILLA IZQUIERDA",2,"#80800029",0.159425973960143
