"source","target","value","color","width"
"TOS","DOLOR GINECOLOGICO",4,"#80800042",0.260515439609125
"TOS","CONTROL DE SALUD",88,"#808000B5",0.711316999035345
"TOS","FARINGITIS AGUDA",17,"#80800078",0.471535942793228
"TOS","GRIPE",13,"#8080006E",0.432411982084314
"TOS","IRRITACION OCULAR",64,"#808000AA",0.664873302205053
"TOS","FARINGOAMIGDALITIS",4,"#80800042",0.260515439609125
"TOS","ANEMIA",3,"#80800038",0.218559520582737
"TOS","VARICELA",22,"#80800082",0.509138067737381
"TOS","CONTROL POR OFTALMOLOGIA",13,"#8080006E",0.432411982084314
"TOS","CONJUNTIVITIS",63,"#808000A9",0.662576541812156
"TOS","FARINGITIS",103,"#808000BB",0.73427127366575
"TOS","EDEMA DEL MIEMBRO INFERIOR",5,"#8080004B",0.293058978698683
"TOS","CAIDA DESDE SU PROPIA ALTURA",3,"#80800038",0.218559520582737
"TOS","LUMBALGIA",17,"#80800078",0.471535942793228
"TOS","COLICO ABDOMINAL",12,"#8080006B",0.420738451880701
"TOS","TRAUMATISMO DE RODILLA",5,"#8080004B",0.293058978698683
"TOS","HERNIA UMBILICAL",4,"#80800042",0.260515439609125
"TOS","LUMBOCIATALGIA",6,"#80800052",0.319648986231719
"TOS","CONGESTION NASAL",21,"#80800080",0.50235352954058
"TOS","REACCION ALERGICA",17,"#80800078",0.471535942793228
"TOS","DOLOR TORACICO",3,"#80800038",0.218559520582737
"TOS","HERIDA CORTANTE DEL MENTON",3,"#80800038",0.218559520582737
"TOS","TROMBOSIS VENOSA PROFUNDA",3,"#80800038",0.218559520582737
"TOS","SOSPECHA DE VARICELA",9,"#80800061",0.378782532854313
"TOS","DIFICULTAD RESPIRATORIA",21,"#80800080",0.50235352954058
"TOS","ALERGIA",4,"#80800042",0.260515439609125
"TOS","HERIDA CORTANTE EN LA MANO",4,"#80800042",0.260515439609125
"TOS","ESTADO POSOPERATORIO",11,"#80800068",0.408048602088398
"TOS","ANGUSTIA",4,"#80800042",0.260515439609125
"TOS","HERIDA CORTANTE EN LA REGION FRONTAL",4,"#80800042",0.260515439609125
"TOS","HERPANGINA",12,"#8080006B",0.420738451880701
"TOS","PRURIGO",6,"#80800052",0.319648986231719
"TOS","GASTRITIS AGUDA",3,"#80800038",0.218559520582737
"TOS","REFLUJO GASTROESOFAGICO",4,"#80800042",0.260515439609125
"TOS","DERMATITIS",9,"#80800061",0.378782532854313
"TOS","TRAUMATISMO DE MANO",4,"#80800042",0.260515439609125
"TOS","TRAUMATISMO DE BRAZO",3,"#80800038",0.218559520582737
"TOS","RINORREA",13,"#8080006E",0.432411982084314
"TOS","TRAUMATISMO DEL PIE",10,"#80800065",0.394148444347665
"TOS","SINUSITIS",6,"#80800052",0.319648986231719
"TOS","LARINGITIS",92,"#808000B7",0.717799900576993
"TOS","POLITRAUMATISMO",4,"#80800042",0.260515439609125
"TOS","IMPETIGO",8,"#8080005C",0.361604905258107
"TOS","LESION EN HOMBRO",4,"#80800042",0.260515439609125
"TOS","DIARREA Y FIEBRE",5,"#8080004B",0.293058978698683
"TOS","TRAUMATISMO FACIAL",12,"#8080006B",0.420738451880701
"TOS","GASTRITIS",3,"#80800038",0.218559520582737
"TOS","INFECCION RESPIRATORIA",5,"#8080004B",0.293058978698683
"TOS","DORSALGIA",5,"#8080004B",0.293058978698683
"TOS","CUADRO GRIPAL",14,"#80800071",0.443219982917986
"TOS","TRAUMATISMO DE DEDO DE LA MANO",6,"#80800052",0.319648986231719
"TOS","DISURIA",7,"#80800057",0.342130517269004
"TOS","GASTROENTERITIS",56,"#808000A5",0.64539891421595
"TOS","ODINOFAGIA",24,"#80800085",0.521827917529683
"TOS","BRONQUITIS AGUDA",12,"#8080006B",0.420738451880701
"TOS","INTOLERANCIA POR VIA ORAL",4,"#80800042",0.260515439609125
"TOS","ALERGIA A PICADURAS DE INSECTOS",5,"#8080004B",0.293058978698683
"TOS","PODALGIA",9,"#80800061",0.378782532854313
"TOS","RECIEN NACIDO",13,"#8080006E",0.432411982084314
"TOS","NEUTROPENIA FEBRIL",3,"#80800038",0.218559520582737
"TOS","LACTANTE FEBRIL",3,"#80800038",0.218559520582737
"TOS","TOS PRODUCTIVA",12,"#8080006B",0.420738451880701
"TOS","COLICO",4,"#80800042",0.260515439609125
"TOS","TRAUMATISMO NASAL",6,"#80800052",0.319648986231719
"TOS","CRISIS ASMATICA",4,"#80800042",0.260515439609125
"TOS","OTITIS MEDIA AGUDA DERECHA",9,"#80800061",0.378782532854313
"TOS","CONTRACTURA CERVICAL",6,"#80800052",0.319648986231719
"TOS","TOS CON FIEBRE",63,"#808000A9",0.662576541812156
"TOS","RESFRIO COMUN",4,"#80800042",0.260515439609125
"TOS","CATARRO BRONQUIAL",16,"#80800076",0.462694370907089
"TOS","GONALGIA",4,"#80800042",0.260515439609125
"TOS","HERIDA CORTANTE EN LA CABEZA",5,"#8080004B",0.293058978698683
"TOS","QUINTA ENFERMEDAD",3,"#80800038",0.218559520582737
"TOS","CONTROL POR GINECOLOGIA",8,"#8080005C",0.361604905258107
"TOS","PICADURA DE INSECTO EN LA CARA",3,"#80800038",0.218559520582737
"TOS","EXANTEMA VIRAL",8,"#8080005C",0.361604905258107
"TOS","HERIDA POR MORDEDURA DE PERRO",4,"#80800042",0.260515439609125
"TOS","VIROSIS RESPIRATORIA ALTA",17,"#80800078",0.471535942793228
"TOS","BRONCOESPASMOS A REPETICION",3,"#80800038",0.218559520582737
"TOS","CANDIDIASIS MUCOSA BUCAL",5,"#8080004B",0.293058978698683
"TOS","MAREO",3,"#80800038",0.218559520582737
"TOS","BRONQUITIS",18,"#8080007A",0.479871998503295
"TOS","DIARREA Y VOMITOS",18,"#8080007A",0.479871998503295
"TOS","URTICARIA",11,"#80800068",0.408048602088398
"TOS","SINCOPE",3,"#80800038",0.218559520582737
"TOS","BRONQUIOLITIS",58,"#808000A6",0.6505166768905
"TOS","BRONQUITIS OBSTRUCTIVA RECURRENTE",10,"#80800065",0.394148444347665
"TOS","REHABILITACION KINESICA",5,"#8080004B",0.293058978698683
"TOS","ASMA BRONQUIAL",5,"#8080004B",0.293058978698683
"TOS","TOS SECA",41,"#80800099",0.599928577644636
"TOS","DERMATITIS ATOPICA",6,"#80800052",0.319648986231719
"TOS","CATARATA",3,"#80800038",0.218559520582737
"TOS","CONVULSION",5,"#8080004B",0.293058978698683
"TOS","CONTROL POR CARDIOLOGIA",5,"#8080004B",0.293058978698683
"TOS","EVALUACION AUDIOLOGICA",27,"#80800089",0.539005545125889
"TOS","NEUMONITIS",22,"#80800082",0.509138067737381
"TOS","CATARRO DE LAS VIAS AEREAS SUPERIORES Y TOS",6,"#80800052",0.319648986231719
"TOS","OTITIS",22,"#80800082",0.509138067737381
"TOS","APNEA OBSTRUCTIVA DEL SUE—O",5,"#8080004B",0.293058978698683
"TOS","EVALUACION INICIAL DEL PACIENTE",13,"#8080006E",0.432411982084314
"TOS","CONJUNTIVITIS AGUDA",9,"#80800061",0.378782532854313
"TOS","TRASTORNO DEL LENGUAJE",7,"#80800057",0.342130517269004
"TOS","HIPOTIROIDISMO",3,"#80800038",0.218559520582737
"TOS","EPISTAXIS",5,"#8080004B",0.293058978698683
"TOS","PREQUIRURGICO",10,"#80800065",0.394148444347665
"TOS","ICTERICIA",4,"#80800042",0.260515439609125
"TOS","CONTROL POR DERMATOLOGIA",8,"#8080005C",0.361604905258107
"TOS","VOMITOS Y FIEBRE",14,"#80800071",0.443219982917986
"TOS","PUERPERIO",4,"#80800042",0.260515439609125
"TOS","BRONCOESPASMO LEVE",23,"#80800083",0.515620969279029
"TOS","RINITIS",6,"#80800052",0.319648986231719
"TOS","FEBRICULA",3,"#80800038",0.218559520582737
"TOS","OTITIS MEDIA AGUDA IZQUIERDA",11,"#80800068",0.408048602088398
"TOS","CIATALGIA",4,"#80800042",0.260515439609125
"TOS","DIARREA CON SANGRE",4,"#80800042",0.260515439609125
"TOS","AFTA ORAL",4,"#80800042",0.260515439609125
"TOS","DIARREA AGUDA",8,"#8080005C",0.361604905258107
"TOS","QUEMADURA EN LA MANO",4,"#80800042",0.260515439609125
"TOS","RESFRIO",41,"#80800099",0.599928577644636
"TOS","ECCEMA",3,"#80800038",0.218559520582737
"TOS","RINOFARINGITIS",4,"#80800042",0.260515439609125
"TOS","LARINGITIS AGUDA",14,"#80800071",0.443219982917986
"TOS","OTITIS SUPURADA",3,"#80800038",0.218559520582737
"TOS","TOS CRONICA",3,"#80800038",0.218559520582737
"TOS","DOLOR EN PIERNA",3,"#80800038",0.218559520582737
"TOS","INGESTION DE CUERPO EXTRA—O",3,"#80800038",0.218559520582737
"TOS","LLANTO",20,"#8080007E",0.495237909996648
"TOS","PICADURA DE INSECTO EN MANO",5,"#8080004B",0.293058978698683
"TOS","HERIDA CORTANTE EN CEJA",3,"#80800038",0.218559520582737
"TOS","FARINGITIS VIRAL",5,"#8080004B",0.293058978698683
"TOS","FISIOTERAPIA RESPIRATORIA",18,"#8080007A",0.479871998503295
"TOS","BALANITIS",3,"#80800038",0.218559520582737
"TOS","EVALUACI”N DEL LENGUAJE",4,"#80800042",0.260515439609125
"TOS","SOSPECHA DE INFECCION URINARIA",4,"#80800042",0.260515439609125
"TOS","LINFOMA",3,"#80800038",0.218559520582737
"TOS","ENFERMEDAD CELIACA",4,"#80800042",0.260515439609125
"TOS","LEUCEMIA MIELOIDE AGUDA",4,"#80800042",0.260515439609125
"TOS","CONTROL POR FONOAUDIOLOGÕA",8,"#8080005C",0.361604905258107
"TOS","INFECCION DEL DEDO DEL PIE",3,"#80800038",0.218559520582737
"TOS","CANCER DE PULMON",3,"#80800038",0.218559520582737
"TOS","INTOXICACION",3,"#80800038",0.218559520582737
"TOS","CONTROL POR SALUD MENTAL PEDIATRICA",13,"#8080006E",0.432411982084314
"TOS","INTOXICACION MEDICAMENTOSA",8,"#8080005C",0.361604905258107
"TOS","CANSANCIO",3,"#80800038",0.218559520582737
"TOS","RINITIS ALERGICA",4,"#80800042",0.260515439609125
"TOS","RECIEN NACIDO A TERMINO CON PESO ADECUADO PARA LA EDAD GESTACIONAL",6,"#80800052",0.319648986231719
"TOS","URTICARIA AGUDA",3,"#80800038",0.218559520582737
"TOS","INFECCION POR MOLUSCO CONTAGIOSO",4,"#80800042",0.260515439609125
"TOS","SOSPECHA DE ALERGIA A AMOXICILINA ",3,"#80800038",0.218559520582737
"TOS","DERMATITIS DE CONTACTO",5,"#8080004B",0.293058978698683
"TOS","DOLOR PENIANO",3,"#80800038",0.218559520582737
"TOS","FUGA DEL PACIENTE",3,"#80800038",0.218559520582737
"TOS","AGITACION",7,"#80800057",0.342130517269004
"TOS","ECCEMA ACROMIANTE",3,"#80800038",0.218559520582737
"TOS","RECIEN NACIDO SANO",3,"#80800038",0.218559520582737
"TOS","PAROTIDITIS",6,"#80800052",0.319648986231719
"TOS","INFECCION RESPIRATORIA ALTA",10,"#80800065",0.394148444347665
"TOS","TRAUMATISMO ENCEFALOCRANEANO LEVE",4,"#80800042",0.260515439609125
"TOS","TOS SECA PERSISTENTE",3,"#80800038",0.218559520582737
"TOS","ESTRE—IMIENTO",17,"#80800078",0.471535942793228
"TOS","SUDAMINA",7,"#80800057",0.342130517269004
"TOS","TOS Y VOMITOS",3,"#80800038",0.218559520582737
"TOS","SECRECION OCULAR",4,"#80800042",0.260515439609125
"TOS","FARINGOLARINGITIS AGUDA",3,"#80800038",0.218559520582737
"TOS","COJERA",3,"#80800038",0.218559520582737
"TOS","ADENITIS CERVICAL",4,"#80800042",0.260515439609125
"TOS","REFLUJO GASTRODUODENAL",3,"#80800038",0.218559520582737
"TOS","INFLAMACION DE PENE",4,"#80800042",0.260515439609125
"TOS","NEUMONIA INTRAHOSPITALARIA",3,"#80800038",0.218559520582737
"TOS","SINDROME DE PIE MANO BOCA",6,"#80800052",0.319648986231719
"TOS","CEFALEA Y FIEBRE",3,"#80800038",0.218559520582737
"TOS","VACUNACION",3,"#80800038",0.218559520582737
"TOS","PETEQUIAS CUTANEAS",3,"#80800038",0.218559520582737
"TOS","TOS PERRUNA",5,"#8080004B",0.293058978698683
"TOS","OTITIS MEDIA IZQUIERDA",4,"#80800042",0.260515439609125
"TOS","OJO IRRITADO Y DOLOROSO",3,"#80800038",0.218559520582737
"TOS","BRONQUIOLITIS AGUDA",13,"#8080006E",0.432411982084314
"TOS","DIFICULTAD RESPIRATORIA CON HIPOXEMIA",4,"#80800042",0.260515439609125
"TOS","ALERGIA CUTANEA",4,"#80800042",0.260515439609125
"TOS","CUADRO VIRAL RESPIRATORIO",3,"#80800038",0.218559520582737
"TOS","VACUNACION ANTIGRIPAL",3,"#80800038",0.218559520582737
"TOS","FIEBRE ALTA",4,"#80800042",0.260515439609125
"TOS","VACUNACION ANTIGRIPAL TRIVALENTE",5,"#8080004B",0.293058978698683
"TOS","MEDICINA TRANSFUSIONAL",5,"#8080004B",0.293058978698683
"NEUMONIA","CONTROL DE SALUD",29,"#8080008C",0.549427211241517
"NEUMONIA","FARINGITIS AGUDA",5,"#8080004B",0.293058978698683
"NEUMONIA","GRIPE",6,"#80800052",0.319648986231719
"NEUMONIA","ANEMIA",6,"#80800052",0.319648986231719
"NEUMONIA","VARICELA",3,"#80800038",0.218559520582737
"NEUMONIA","CONTROL POR OFTALMOLOGIA",3,"#80800038",0.218559520582737
"NEUMONIA","CONJUNTIVITIS",7,"#80800057",0.342130517269004
"NEUMONIA","FARINGITIS",10,"#80800065",0.394148444347665
"NEUMONIA","LUMBALGIA",3,"#80800038",0.218559520582737
"NEUMONIA","HERNIA UMBILICAL",3,"#80800038",0.218559520582737
"NEUMONIA","CONGESTION NASAL",4,"#80800042",0.260515439609125
"NEUMONIA","REACCION ALERGICA",7,"#80800057",0.342130517269004
"NEUMONIA","DEMENCIA",6,"#80800052",0.319648986231719
"NEUMONIA","RETENCION AGUDA DE ORINA",3,"#80800038",0.218559520582737
"NEUMONIA","DIFICULTAD RESPIRATORIA",20,"#8080007E",0.495237909996648
"NEUMONIA","ESTADO POSOPERATORIO",9,"#80800061",0.378782532854313
"NEUMONIA","LARINGITIS",12,"#8080006B",0.420738451880701
"NEUMONIA","ESCABIOSIS",5,"#8080004B",0.293058978698683
"NEUMONIA","INFECCION RESPIRATORIA",3,"#80800038",0.218559520582737
"NEUMONIA","INSUFICIENCIA CARDIACA CONGESTIVA",11,"#80800068",0.408048602088398
"NEUMONIA","CUADRO GRIPAL",4,"#80800042",0.260515439609125
"NEUMONIA","ACCIDENTE CEREBROVASCULAR",6,"#80800052",0.319648986231719
"NEUMONIA","GASTROENTERITIS",13,"#8080006E",0.432411982084314
"NEUMONIA","ODINOFAGIA",4,"#80800042",0.260515439609125
"NEUMONIA","BRONQUITIS AGUDA",4,"#80800042",0.260515439609125
"NEUMONIA","FRACTURA DE LA CADERA IZQUIERDA",3,"#80800038",0.218559520582737
"NEUMONIA","INSUFICIENCIA RENAL CRONICA",3,"#80800038",0.218559520582737
"NEUMONIA","NEUMONIA ADQUIRIDA EN LA COMUNIDAD",13,"#8080006E",0.432411982084314
"NEUMONIA","TOS CON FIEBRE",11,"#80800068",0.408048602088398
"NEUMONIA","CATARRO BRONQUIAL",5,"#8080004B",0.293058978698683
"NEUMONIA","DESHIDRATACION",4,"#80800042",0.260515439609125
"NEUMONIA","BRONQUITIS",6,"#80800052",0.319648986231719
"NEUMONIA","DIARREA Y VOMITOS",3,"#80800038",0.218559520582737
"NEUMONIA","NEUMOPATIA",9,"#80800061",0.378782532854313
"NEUMONIA","BRONQUIOLITIS",9,"#80800061",0.378782532854313
"NEUMONIA","REHABILITACION KINESICA",19,"#8080007C",0.487757230760782
"NEUMONIA","NEUMONITIS",4,"#80800042",0.260515439609125
"NEUMONIA","CATARRO DE LAS VIAS AEREAS SUPERIORES Y TOS",3,"#80800038",0.218559520582737
"NEUMONIA","EX TABAQUISTA",5,"#8080004B",0.293058978698683
"NEUMONIA","EPILEPSIA",4,"#80800042",0.260515439609125
"NEUMONIA","OTITIS",3,"#80800038",0.218559520582737
"NEUMONIA","EVALUACION INICIAL DEL PACIENTE",4,"#80800042",0.260515439609125
"NEUMONIA","CONJUNTIVITIS AGUDA",4,"#80800042",0.260515439609125
"NEUMONIA","DETERIORO COGNITIVO NO ESPECIFICADO",3,"#80800038",0.218559520582737
"NEUMONIA","PREQUIRURGICO",4,"#80800042",0.260515439609125
"NEUMONIA","CONTROL POR DERMATOLOGIA",3,"#80800038",0.218559520582737
"NEUMONIA","ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA",7,"#80800057",0.342130517269004
"NEUMONIA","DISPEPSIA",3,"#80800038",0.218559520582737
"NEUMONIA","OBESIDAD",3,"#80800038",0.218559520582737
"NEUMONIA","SINDROME CONFUSIONAL",4,"#80800042",0.260515439609125
"NEUMONIA","RESFRIO",3,"#80800038",0.218559520582737
"NEUMONIA","SEPSIS",3,"#80800038",0.218559520582737
"NEUMONIA","FISIOTERAPIA RESPIRATORIA",20,"#8080007E",0.495237909996648
"NEUMONIA","DEMENCIA MODERADA",3,"#80800038",0.218559520582737
"NEUMONIA","ALERGIA A LA PENICILINA",3,"#80800038",0.218559520582737
"NEUMONIA","HIPOKALEMIA",4,"#80800042",0.260515439609125
"NEUMONIA","ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA REAGUDIZADA",5,"#8080004B",0.293058978698683
"NEUMONIA","ESTADO DE QUIMIOTERAPIA",3,"#80800038",0.218559520582737
"NEUMONIA","FIBRILACION AURICULAR DE ALTA RESPUESTA VENTRICULAR",3,"#80800038",0.218559520582737
"NEUMONIA","CONTROL POR FONOAUDIOLOGÕA",3,"#80800038",0.218559520582737
"NEUMONIA","BACTERIEMIA",3,"#80800038",0.218559520582737
"NEUMONIA","CANSANCIO",5,"#8080004B",0.293058978698683
"NEUMONIA","CONJUNTIVITIS VIRAL",5,"#8080004B",0.293058978698683
"NEUMONIA","DERMATITIS SEBORREICA",3,"#80800038",0.218559520582737
"NEUMONIA","SOSPECHA DE ALERGIA A AMOXICILINA ",3,"#80800038",0.218559520582737
"NEUMONIA","ATELECTASIA",3,"#80800038",0.218559520582737
"NEUMONIA","FUGA DEL PACIENTE",3,"#80800038",0.218559520582737
"NEUMONIA","HIPOGAMMAGLOBULINEMIA",3,"#80800038",0.218559520582737
"NEUMONIA","TRAUMATISMO ENCEFALOCRANEANO LEVE",4,"#80800042",0.260515439609125
"NEUMONIA","NEUMONIA BASE IZQUIERDA",3,"#80800038",0.218559520582737
"NEUMONIA","CONTROL POR PSICOPEDAGOGÕA",3,"#80800038",0.218559520582737
"NEUMONIA","NEUMONIA INTRAHOSPITALARIA",3,"#80800038",0.218559520582737
"NEUMONIA","DERRAME PLEURAL POR INSUFICIENCIA CARDIACA CONGESTIVA",3,"#80800038",0.218559520582737
"NEUMONIA","APOYO NUTRICIONAL",11,"#80800068",0.408048602088398
"NEUMONIA","MEDICINA TRANSFUSIONAL",5,"#8080004B",0.293058978698683
"NEUMONIA","OTITIS MEDIA AGUDA SEROSA",3,"#80800038",0.218559520582737
"NEUMONIA","INFECCION DE HERIDA EN LA CADERA",3,"#80800038",0.218559520582737
"DOLOR GINECOLOGICO","CONTROL DE SALUD",10,"#80800065",0.394148444347665
"DOLOR GINECOLOGICO","ANGUSTIA",3,"#80800038",0.218559520582737
"DOLOR GINECOLOGICO","METRORRAGIA",3,"#80800038",0.218559520582737
"DOLOR GINECOLOGICO","CONTROL POR GINECOLOGIA",9,"#80800061",0.378782532854313
"DOLOR GINECOLOGICO","PUERPERIO",3,"#80800038",0.218559520582737
"DOLOR GINECOLOGICO","MASTALGIA",3,"#80800038",0.218559520582737
"DOLOR GINECOLOGICO","CONTROL GINECOLOGICO",5,"#8080004B",0.293058978698683
"SANGRADO VAGINAL","CONTROL DE SALUD",19,"#8080007C",0.487757230760782
"SANGRADO VAGINAL","TRAUMATISMO DE TOBILLO",3,"#80800038",0.218559520582737
"SANGRADO VAGINAL","CONTROL POR OBSTETRICIA",11,"#80800068",0.408048602088398
"SANGRADO VAGINAL","CUADRO GRIPAL",4,"#80800042",0.260515439609125
"SANGRADO VAGINAL","DISURIA",3,"#80800038",0.218559520582737
"SANGRADO VAGINAL","EMBARAZO Y SANGRADO VAGINAL",5,"#8080004B",0.293058978698683
"SANGRADO VAGINAL","FLUJO AMARRONADO",5,"#8080004B",0.293058978698683
"SANGRADO VAGINAL","EMBARAZO A TERMINO",8,"#8080005C",0.361604905258107
"SANGRADO VAGINAL","HUEVO MUERTO Y RETENIDO",7,"#80800057",0.342130517269004
"SANGRADO VAGINAL","METRORRAGIA",17,"#80800078",0.471535942793228
"SANGRADO VAGINAL","CONTROL POR GINECOLOGIA",5,"#8080004B",0.293058978698683
"SANGRADO VAGINAL","CESAREA ELECTIVA",7,"#80800057",0.342130517269004
"SANGRADO VAGINAL","ABORTO",3,"#80800038",0.218559520582737
"SANGRADO VAGINAL","PUERPERIO",17,"#80800078",0.471535942793228
"SANGRADO VAGINAL","FLUJO VAGINAL",4,"#80800042",0.260515439609125
"SANGRADO VAGINAL","MASTALGIA",3,"#80800038",0.218559520582737
"SANGRADO VAGINAL","ESTERILIDAD",3,"#80800038",0.218559520582737
"SANGRADO VAGINAL","MOLESTIAS GINECOLOGICAS",7,"#80800057",0.342130517269004
"SANGRADO VAGINAL","DOLOR HIPOGASTRICO",3,"#80800038",0.218559520582737
"SANGRADO VAGINAL","DOLOR OVARICO",3,"#80800038",0.218559520582737
"SANGRADO VAGINAL","FLUJO SANGUINOLENTO",3,"#80800038",0.218559520582737
"SANGRADO VAGINAL","ABORTO INCOMPLETO",3,"#80800038",0.218559520582737
"SANGRADO VAGINAL","UROCULTIVO",3,"#80800038",0.218559520582737
"SANGRADO VAGINAL","INESTABILIDAD CARPIANA",3,"#80800038",0.218559520582737
"SANGRADO VAGINAL","MEDICINA TRANSFUSIONAL",5,"#8080004B",0.293058978698683
"CONTROL DE SALUD","FARINGITIS AGUDA",11,"#80800068",0.408048602088398
"CONTROL DE SALUD","OMALGIA IZQUIERDA",4,"#80800042",0.260515439609125
"CONTROL DE SALUD","GRIPE",8,"#8080005C",0.361604905258107
"CONTROL DE SALUD","IRRITACION OCULAR",18,"#8080007A",0.479871998503295
"CONTROL DE SALUD","FARINGOAMIGDALITIS",5,"#8080004B",0.293058978698683
"CONTROL DE SALUD","ANEMIA",20,"#8080007E",0.495237909996648
"CONTROL DE SALUD","DOLOR CORPORAL GENERALIZADO",4,"#80800042",0.260515439609125
"CONTROL DE SALUD","VARICELA",6,"#80800052",0.319648986231719
"CONTROL DE SALUD","CONTROL POR OFTALMOLOGIA",36,"#80800094",0.580961464152277
"CONTROL DE SALUD","CONJUNTIVITIS",23,"#80800083",0.515620969279029
"CONTROL DE SALUD","DOLOR INGUINAL",7,"#80800057",0.342130517269004
"CONTROL DE SALUD","FARINGITIS",39,"#80800097",0.59263499435589
"CONTROL DE SALUD","CAIDA DESDE SU PROPIA ALTURA",11,"#80800068",0.408048602088398
"CONTROL DE SALUD","LUMBALGIA",35,"#80800093",0.576852987656526
"CONTROL DE SALUD","COLICO ABDOMINAL",9,"#80800061",0.378782532854313
"CONTROL DE SALUD","TRAUMATISMO DE RODILLA",10,"#80800065",0.394148444347665
"CONTROL DE SALUD","HERNIA UMBILICAL",3,"#80800038",0.218559520582737
"CONTROL DE SALUD","CONGESTION NASAL",11,"#80800068",0.408048602088398
"CONTROL DE SALUD","TRAUMATISMO DE TOBILLO",3,"#80800038",0.218559520582737
"CONTROL DE SALUD","REACCION ALERGICA",17,"#80800078",0.471535942793228
"CONTROL DE SALUD","DOLOR TORACICO",16,"#80800076",0.462694370907089
"CONTROL DE SALUD","TRAUMATISMO COSTAL",3,"#80800038",0.218559520582737
"CONTROL DE SALUD","HERIDA CORTANTE DEL MENTON",4,"#80800042",0.260515439609125
"CONTROL DE SALUD","HERIDA CORTANTE DEL DEDO DE LA MANO",3,"#80800038",0.218559520582737
"CONTROL DE SALUD","DEMENCIA",11,"#80800068",0.408048602088398
"CONTROL DE SALUD","TROMBOSIS VENOSA PROFUNDA",4,"#80800042",0.260515439609125
"CONTROL DE SALUD","ENFERMEDAD DIVERTICULAR",3,"#80800038",0.218559520582737
"CONTROL DE SALUD","RETENCION AGUDA DE ORINA",4,"#80800042",0.260515439609125
"CONTROL DE SALUD","DIFICULTAD RESPIRATORIA",15,"#80800074",0.453281990970259
"CONTROL DE SALUD","ALERGIA",13,"#8080006E",0.432411982084314
"CONTROL DE SALUD","ESTADO POSOPERATORIO",43,"#8080009B",0.606874712833901
"CONTROL DE SALUD","ANGUSTIA",11,"#80800068",0.408048602088398
"CONTROL DE SALUD","HERPANGINA",3,"#80800038",0.218559520582737
"CONTROL DE SALUD","MASTITIS",3,"#80800038",0.218559520582737
"CONTROL DE SALUD","HEMORROIDES",7,"#80800057",0.342130517269004
"CONTROL DE SALUD","ESGUINCE DE TOBILLO",6,"#80800052",0.319648986231719
"CONTROL DE SALUD","FASCITIS PLANTAR",4,"#80800042",0.260515439609125
"CONTROL DE SALUD","CONTRACTURA MUSCULAR DE LA ESPALDA",3,"#80800038",0.218559520582737
"CONTROL DE SALUD","GASTRITIS AGUDA",3,"#80800038",0.218559520582737
"CONTROL DE SALUD","COLITIS",3,"#80800038",0.218559520582737
"CONTROL DE SALUD","REFLUJO GASTROESOFAGICO",7,"#80800057",0.342130517269004
"CONTROL DE SALUD","CONTROL POR OBSTETRICIA",12,"#8080006B",0.420738451880701
"CONTROL DE SALUD","OMALGIA",9,"#80800061",0.378782532854313
"CONTROL DE SALUD","DERMATITIS",8,"#8080005C",0.361604905258107
"CONTROL DE SALUD","TRAUMATISMO DE MANO",12,"#8080006B",0.420738451880701
"CONTROL DE SALUD","TRAUMATISMO DE BRAZO",5,"#8080004B",0.293058978698683
"CONTROL DE SALUD","RINORREA",5,"#8080004B",0.293058978698683
"CONTROL DE SALUD","TRAUMATISMO DEL PIE",14,"#80800071",0.443219982917986
"CONTROL DE SALUD","SINUSITIS",4,"#80800042",0.260515439609125
"CONTROL DE SALUD","LARINGITIS",12,"#8080006B",0.420738451880701
"CONTROL DE SALUD","POLITRAUMATISMO",7,"#80800057",0.342130517269004
"CONTROL DE SALUD","IMPETIGO",4,"#80800042",0.260515439609125
"CONTROL DE SALUD","DIARREA Y FIEBRE",3,"#80800038",0.218559520582737
"CONTROL DE SALUD","TRAUMATISMO FACIAL",3,"#80800038",0.218559520582737
"CONTROL DE SALUD","TAQUICARDIA",5,"#8080004B",0.293058978698683
"CONTROL DE SALUD","GASTRITIS",4,"#80800042",0.260515439609125
"CONTROL DE SALUD","INFECCION RESPIRATORIA",4,"#80800042",0.260515439609125
"CONTROL DE SALUD","INSUFICIENCIA CARDIACA CONGESTIVA",13,"#8080006E",0.432411982084314
"CONTROL DE SALUD","DORSALGIA",7,"#80800057",0.342130517269004
"CONTROL DE SALUD","GASTRALGIA",4,"#80800042",0.260515439609125
"CONTROL DE SALUD","CUADRO GRIPAL",15,"#80800074",0.453281990970259
"CONTROL DE SALUD","PROCTORRAGIA",7,"#80800057",0.342130517269004
"CONTROL DE SALUD","TRAUMATISMO DE DEDO DE LA MANO",3,"#80800038",0.218559520582737
"CONTROL DE SALUD","DISURIA",6,"#80800052",0.319648986231719
"CONTROL DE SALUD","ACCIDENTE CEREBROVASCULAR",3,"#80800038",0.218559520582737
"CONTROL DE SALUD","GASTROENTERITIS",25,"#80800087",0.527781449086206
"CONTROL DE SALUD","DOLOR COSTAL",13,"#8080006E",0.432411982084314
"CONTROL DE SALUD","ODINOFAGIA",16,"#80800076",0.462694370907089
"CONTROL DE SALUD","BRONQUITIS AGUDA",8,"#8080005C",0.361604905258107
